,question,correct_anwer,generated_answer,is_match,meta
584,Kokio dydžio yra Puntuko akmuo?,"Puntuko akmuo yra 7,54 m ilgio, 7,34 m pločio ir 5,7 m aukščio (iš jų 1,5 m yra po žeme). Jo didžiausia horizontali apimtis siekia 21,39 m. 2021 m. duomenimis, jo masė yra 446 tonos.","Puntuko akmuo yra 10,54 m ilgio, 9,34 m pločio ir 8,7 m aukščio (iš jų 1,5 m yra po žeme). Jo didžiausia horizontali apimtis siekia 18,39 m. 2021 m. duomenimis, jo masė yra 246 tonos.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 584}"
585,Ką vaizduoja Puntuko akmenyje iškalti bareljefai?,"Puntuko akmenyje iškalti Stepono Dariaus ir Stasio Girėno, Lituanicos lakūnų, bareljefai ir jų testamento žodžiai lietuvių tautai.  Juos 1943 m. vidurvasarį, minint 10-ąsias skrydžio metines, per 180 dienų iškalė skulptorius Bronius Pundzius.","Puntuko akmenyje iškalti Antano Smetonos ir Jono Basanavičiaus bareljefai, minint jų indėlį į Lietuvos nepriklausomybę. Juos 1945 m. rudenį, per 200 dienų, iškalė skulptorius Juozas Zikaras.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 585}"
586,Kada Vladas Garastas tapo Lietuvos krepšinio federacijos prezidentu?,Vladas Garastas Lietuvos krepšinio federacijos prezidentu tapo 2003 metais ir šias pareigas ėjo iki 2011 metų.,Vladas Garastas Lietuvos krepšinio federacijos prezidentu tapo 2001 metais ir šias pareigas ėjo iki 2011 metų.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 586}"
587,Kada ir kur gimė Vladas Garastas?,Vladas Garastas gimė 1932 metų vasario 2 dieną Linkuvoje.,Vladas Garastas gimė 1934 metų balandžio 2 dieną Linkuvoje.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 588}"
588,Kokius apdovanojimus Vladas Garastas gavo už nuopelnus Lietuvos sportui?,Vladas Garastas už nuopelnus Lietuvos sportui buvo apdovanotas Didžiojo Lietuvos kuniaikščio Gedimino 3-iojo laipsnio ordinu (1995 m.) ir Didžiojo Lietuvos kuniaikščio Gedimino 1-ojo laipsnio ordinu (1996 m.).,Vladas Garastas už nuopelnus Lietuvos sportui buvo apdovanotas Didžiojo Lietuvos kunigaikščio Gedimino 2-ojo laipsnio ordinu (1995 m.) ir LDK Gedimino 1-ojo laipsnio medaliu (1997 m.).,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 587}"
589,Kada ir kur gimė Motiejus Valančius?,Motiejus Kazimieras Valančius gimė 1801 m. vasario 16 d. (pagal Julijaus kalendorių) gausioje valstiečių šeimoje. Jis buvo ketvirtas vaikas. Pakrikštytas Kalnalio Šv. Lauryno bažnyčioje.,Motiejus Kazimieras Valančius gimė 1803 m. vasario 20 d. gausioje valstiečių šeimoje. Jis buvo ketvirtas vaikas. Pakrikštytas Salantų bažnyčioje.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 592}"
590,Ką pasakoja istorija apie Napoleono Bonaparto susižavėjimą Šv. Onos bažnyčia?,"Pasakojama, kad Napoleonas, traukdamasis iš Rusijos, aplankė Vilnių ir,  susižavėjęs Šv. Onos bažnyčia, pareiškė norą pasiimti ją su savimi į Paryžių.  Jis teigė, kad norėtų pasidėti bažnyčią ant delno ir ją parsivežti.","Pasakojama, kad Napoleonas, keliaudamas į Rusiją, aplankė Vilnių ir, priblokštas Šv. Onos bažnyčios grožio, pareiškė norą pasilikti ją Vilniuje. Jis teigė, kad norėtų pastatyti tokią bažnyčią ir Paryžiuje.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 591}"
591,Kokį vaidmenį Motiejus Valančius atliko blaivybės sąjūdyje Lietuvoje?,"Motiejus Valančius laikomas blaivybės sąjūdžio Lietuvoje pradininku. Judėjimas prasidėjo apie 1858 m., kai Kupiškyje jis paragino žmones jungtis į blaivybės brolijas. Blaivybės sąjūdis siekė atpratinti valstiečius nuo degtinės vartojimo, nors alus, midus ir vynas nebuvo draudžiami.","Motiejus Valančius buvo blaivybės sąjūdžio Lietuvoje stebėtojas. Judėjimas prasidėjo apie 1860 m., kai jis skatino žmones susilaikyti nuo alaus vartojimo, tačiau degtinė ir midus nebuvo draudžiami.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 593}"
592,Kur Motiejus Valančius palaidotas?,Motiejus Valančius mirė 1875 m. gegužės 17 d. Kaune nuo cukraligės ir yra palaidotas Kauno Arkikatedros bazilikos kriptoje.,Motiejus Valančius mirė 1875 m. gegužės 17 d. Kaune nuo cukraligės ir yra palaidotas Vilniaus katedros kriptoje.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 594}"
593,Kada ir kokiomis aplinkybėmis buvo pastatyta dabartinė Šv. Onos bažnyčia?,"Dabartinės Šv. Onos bažnyčios tiksli įkūrimo data nėra žinoma, tačiau istorikai mano, kad ji pastatyta 1495–1500/1501 metais.  Pirmą kartą paminėta 1501 metais popiežiaus Aleksandro VI rašte.  Manoma, kad bažnyčios architektas buvo Mykolas Enkingeris.  Anksčiau toje vietoje stovėjo kita Šv. Onos bažnyčia, priklausiusi pranciškonams, tačiau ji buvo nugriauta.","Dabartinės Šv. Onos bažnyčios statybos prasidėjo 1485 metais ir baigėsi 1505 metais. Pirmą kartą paminėta 1500 metais popiežiaus Aleksandro VI rašte. Manoma, kad bažnyčios architektas buvo Mikolajus Kopernikas. Anksčiau toje vietoje stovėjo kita Šv. Onos bažnyčia, priklausiusi dominikonams, tačiau ji buvo palikta puvimui.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 590}"
594,Kokia yra Vilniaus Šv. Onos bažnyčios architektūrinė reikšmė Lietuvoje?,"Vilniaus Šv. Onos ir Bernardinų bažnyčių ansamblis laikomas žymiausiu gotikos paminklu Lietuvoje. Šv. Onos bažnyčia šiame ansamblyje išsiskiria savo unikalia architektūra – nors ir mažesnė už Bernardinų bažnyčią,  ji vizualiai atrodo tokio pat dydžio, o priėjus arčiau, netgi pranoksta ją savo įspūdingumu.  Bažnyčios architektūroje vyrauja gotikiniai elementai: smailios arkos, bokšteliai, kontraforsai, o statybai panaudota daugiau kaip 30 skirtingų profilių plytų.","Vilniaus Šv. Onos ir Bernardinų bažnyčių ansamblis laikomas žymiausiu baroko paminklu Lietuvoje. Šv. Onos bažnyčia šiame ansamblyje išsiskiria savo standartine architektūra – nors ir didesnė už Bernardinų bažnyčią, ji vizualiai atrodo mažesnė, o priėjus arčiau, nebeatspindi savo įspūdingumo. Bažnyčios architektūroje vyrauja renesanso elementai: apvalios arkos, paprasti bokšteliai, o statybai panaudota daugiau kaip 20 skirtingų stiliaus profilių plytų.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 589}"
595,Kokioje Lietuvos dalyje yra Kupiškis?,"Kupiškis yra šiaurės rytų Lietuvoje, Panevėžio apskrityje.","Kupiškis yra pietų Lietuvoje, Kauno apskrityje.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 598}"
596,Kokia upė davė pavadinimą Kupiškio miestui?,"Kupiškio miestas pavadintas pagal Kupos upę, kairiąjį Lėvens intaką.","Kupiškio miestas pavadintas pagal Lėvens upę, pagrindinį Kupos intaką.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 599}"
597,Kokiais metais Lietuva buvo oficialiai pripažinta Sovietų Sąjungos sudėtyje?,"Lietuva buvo oficialiai pripažinta Sovietų Sąjungos sudėtyje 1940 metų rugpjūčio 3 dieną. Tai įvyko po to, kai marionetinis Liaudies Seimas, suformuotas po sovietų okupacijos, ""paprašė"" Sovietų Aukščiausiąją Tarybą priimti Lietuvą į Sovietų Sąjungą.","Lietuva buvo oficialiai pripažinta Sovietų Sąjungos sudėtyje 1939 metų rugpjūčio 3 dieną. Tai įvyko po to, kai marionetinis Liaudies Seimas, suformuotas po sovietų okupacijos, ""paprašė"" Sovietų Aukščiausiąją Tarybą priimti Lietuvą į Sovietų Sąjungą.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 595}"
598,Kiek raudonarmiečių buvo dislokuota Lietuvoje po 1939 m. savitarpio pagalbos sutarties pasirašymo?,"Po 1939 m. spalio 10 d. savitarpio pagalbos sutarties pasirašymo Lietuvoje buvo dislokuota 18786 raudonarmiečių. Jie buvo išdėstyti strateginėse Lietuvos vietose: Alytuje, Prienuose, Gaižiūnuose ir Naujojoje Vilnioje.","Po 1939 m. spalio 10 d. savitarpio pagalbos sutarties pasirašymo Lietuvoje buvo dislokuota 20000 raudonarmiečių. Jie buvo išdėstyti strateginėse Lietuvos vietose: Kaune, Palangoje, Kaune ir Panevėžyje.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 596}"
599,Kiek tiltų yra nutiesta per Kupos upę Kupiškyje?,Per Kupos upę Kupiškyje yra nutiesti 8 tiltai: 5 pėstiesiems ir 3 transporto priemonėms.,Per Kupos upę Kupiškyje yra nutiesti 7 tiltai: 4 pėstiesiems ir 3 transporto priemonėms.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 600}"
600,Kada pirmą kartą rašytiniuose šaltiniuose paminėtas Kupiškis?,"Kupiškis, kaip Lietuvos valdovo Žygimanto Senojo miestelis, pirmą kartą rašytiniuose šaltiniuose paminėtas 1529 m.","Kupiškis, kaip Lietuvos valdovo Vytauto Didžiojo miestelis, pirmą kartą rašytiniuose šaltiniuose paminėtas 1539 m.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 601}"
601,Kada ir kokiu pagrindu buvo panaikintos apskritys Lietuvoje sovietmečiu?,"Apskritys Lietuvoje buvo panaikintos 1950 metais, įvykdžius rajonų reformą. Vietoje apskričių buvo suformuoti mažesni, 87 rajonai, kurie buvo pavaldūs 4 sritims. Vėliau, 1953 metais, sritys taip pat buvo panaikintos.","Apskritys Lietuvoje buvo panaikintos 1945 metais, įvykdžius miesto reformą. Vietoje apskričių buvo suformuoti didesni, 120 rajonų, kurie buvo pavaldūs 6 sritims. Vėliau, 1955 metais, sritys taip pat buvo sustiprintos.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 597}"
602,Kada Kupiškyje pradėta statyti pirmoji katalikų bažnyčia?,"Kupiškyje pirmoji katalikų bažnyčia pradėta statyti apie 1613 m., valdant Kristupui Manvydui Dorohostaiskiui.","Kupiškyje pirmoji katalikų bažnyčia pradėta statyti apie 1713 m., valdant Kristupui Manvydui Dorohostaiskiui.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 602}"
603,Kada Kupiškyje buvo nutiestas geležinkelis?,"Daugpilio–Panevėžio–Radviliškio geležinkelis, nutiestas 1873 m., paskatino Kupiškio augimą.","Daugpilio–Panevėžio–Radviliškio geležinkelis, nutiestas 1890 m., paskatino Kupiškio augimą.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 603}"
604,Kokiais metais Andrius Kubilius buvo išrinktas į Europos Parlamentą?,Andrius Kubilius buvo išrinktas į Europos Parlamentą 2019 metais.,Andrius Kubilius buvo išrinktas į Europos Parlamentą 2015 metais.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 606}"
605,Kada Andrius Kubilius pradėjo savo politinę karjerą ir koks buvo jo pirmasis politinis žingsnis?,"Andrius Kubilius įsitraukė į politinę veiklą 1988 m., prisijungdamas prie Sąjūdžio. Pirmoji jo politinė akcija buvo mitingo organizavimas kartu su kolega iš Sąjūdžio, kurio metu, norėdami išvengti susidūrimo su milicija, jie ant krūtinės segėjo kvietimus į mitingą, o ant nugaros – Gorbačiovo portretus.","Andrius Kubilius įsitraukė į politinę veiklą 1990 m., prisijungdamas prie Socialistų partijos. Pirmoji jo politinė akcija buvo diskusijų klubo įkūrimas, kurio metu jie susitikdavo aptarti aplinkosaugos problemų.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 604}"
606,Kada ir kur prasidėjo 1830–1831 m. sukilimas?,"Sukilimas prasidėjo Varšuvoje 1830 m. lapkričio 29 d.  Neramumai Vakarų Europoje, ypač revoliucijos Prancūzijoje ir Belgijoje, paskatino sukilimą, nes Rusija, kaip Šventosios Sąjungos narė, planavo siųsti kariuomenę malšinti šių revoliucijų, įtraukiant ir Lenkijos karalystės kariuomenę.  Tai ir tapo pretekstu sukilimui prasidėti.","Sukilimas prasidėjo Krokuvoje 1831 m. gruodžio 1 d. Neramumai Vakarų Europoje, ypač Vokietijoje ir Italijoje, paskatino sukilimą, nes Rusija, kaip Šventosios Sąjungos narė, planavo siųsti kariuomenę malšinti šių revoliucijų, įtraukiant ir Lenkijos karalystės kariuomenę. Tai ir tapo pretekstu sukilimui prasidėti.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 608}"
607,"Koks yra minimalus steigėjų skaičius, reikalingas politinei partijai įsteigti Lietuvoje?","Norint įsteigti politinę partiją Lietuvoje, reikia mažiausiai dviejų tūkstančių steigėjų, kurie yra Lietuvos Respublikos piliečiai ir yra sulaukę 18 metų.","Norint įsteigti politinę partiją Lietuvoje, reikia mažiausiai penkių tūkstančių steigėjų, kurie yra Lietuvos Respublikos piliečiai ir yra sulaukę 18 metų.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 610}"
608,"Kokia buvo Andriaus Kubiliaus ankstyvoji karjera ir kodėl jis pasirinko studijuoti fiziką, o ne literatūrą?","Andrius Kubilius, nors ir mėgo rašyti eilėraščius bei svarstė studijuoti literatūrą, tėvo, garsaus literatūrologo, patarimu pasirinko fiziką. Tėvas jam aiškino, kad literatūra yra ideologinis dalykas, ir norint išvengti problemų, reikėtų rašyti pagal ideologinius reikalavimus, kas jam pačiam atrodytų neįdomu.  Tėvas jam parnešė knygą apie fiziką ir atomo struktūros atradėją Ernestą Rutherfordą, kuri paskatino Andrių Kubilių pasirinkti fizikos studijas Vilniaus universitete. Baigęs studijas, jis dar dešimt metų dirbo tame pačiame universitete – studijavo aspirantūroje, dirbo laborantu, inžinieriumi, moksliniu bendradarbiu.","Andrius Kubilius, nors ir mėgo rašyti eilėraščius bei svarstė studijuoti fiziką, tėvo, garsaus literatūrologo, patarimu pasirinko literatūrą. Tėvas jam aiškino, kad fizika yra sudėtinga ir pavojinga sritis, o literatūra leidžia išreikšti save kūrybiškai. Tėvas jam parnešė knygą apie literatūrą ir žymų rašytoją Ernestą Hemingvėjų, kuri paskatino Andrių Kubilių pasirinkti literatūros studijas Vilniaus universitete. Baigęs studijas, jis dar dešimt metų dirbo tame pačiame universitete – studijavo aspirantūroje, dirbo profesoriumi, rašytoju, redaktoriumi.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 605}"
609,Dėl kokių priežasčių kilo 1830–1831 m. sukilimas?,"1830–1831 m. sukilimas kilo dėl kelių priežasčių: nepasitenkinimo 1815 m. konstitucijos ribojimu, represijų, ir caro ketinimo panaudoti Lenkijos kariuomenę įsiveržimui į Belgiją ir Prancūziją. Šie veiksniai sukėlė didelį nepasitenkinimą tarp gyventojų ir paskatino juos sukilti.","1830–1831 m. sukilimas kilo dėl nepasitenkinimo vietinių valdžios institucijų sprendimais, siekiant padidinti mokesčius, ir dėl caro ketinimo denacionalizuoti vietinius papročius, kas sukėlė didelį nepasitikėjimą, tačiau sukilimas neįtraukė kariuomenės įsiveržimo į Vakarų valstybes.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 607}"
610,Kokie buvo pagrindiniai 1830–1831 m. sukilimo tikslai?,"Vienas pagrindinių sukilimo tikslų buvo atkurti Lenkijos ir Lietuvos federaciją. Be to, kai kurie sukilimo vadai siekė panaikinti baudžiavą. Įdomu tai, kad sukilime dalyvavo įvairių luomų atstovai – bajorai, valstiečiai, dvasininkai ir miestiečiai, rodantys platų visuomenės nepasitenkinimą.","Vienas pagrindinių sukilimo tikslų buvo išlaikyti esamą santvarką ir užkirsti kelią Lenkijos ir Lietuvos federacijos atkūrimui. Be to, visi sukilimo vadai priešinosi baudžiavos panaikinimui. Î sukilime dalyvavo tik tam tikri luomai – bajorai, o valstiečiai, dvasininkai ir miestiečiai liko šalin.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 609}"
611,Kada Lietuvoje oficialiai buvo įregistruotos pirmosios politinės partijos po nepriklausomybės atkūrimo?,"Pirmosios penkios politinės partijos Lietuvoje oficialiai buvo įregistruotos 1990 metų balandžio mėnesį. Tai buvo Lietuvos demokratų partija, Lietuvos krikščionių demokratų partija, Lietuvių tautininkų sąjunga, Lietuvos socialdemokratų partija ir Lietuvos komunistų partija.","Pirmosios penkios politinės partijos Lietuvoje oficialiai buvo įregistruotos 1989 metų balandžio mėnesį. Tai buvo Lietuvos demokratų partija, Lietuvos krikščionių demokratų partija, Lietuvių tautininkų sąjunga, Lietuvos socialdemokratų partija ir Lietuvos laisvės partija.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 611}"
612,Kokios upės teka pro Pasvalį ir kokia jų sąsaja su miesto pavadinimu?,"Pro Pasvalį teka Mūša, Lėvuo ir Pyvesa. Įdomu tai, kad miesto vardas kilęs ne nuo didžiausios upės Mūšos, bet nuo mažesnės upės Svalios, kuri yra dešinysis Lėvens intakas.  Didžioji miesto dalis yra dešiniajame Lėvens krante.","Pro Pasvalį teka Mūša, Lėvuo ir Neris. Įdomu tai, kad miesto vardas kilęs nuo didžiausios upės Mūšos, o ne nuo mažesnės upės Svalios. Didžioji miesto dalis yra kairiajame Lėvens krante.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 613}"
613,"Ką galima rasti Pasvalio centre, prie upių santakos?","Pasvalio centre, prie upių santakos, yra Vytauto Didžiojo aikštė, Pasvalio Mariaus Katiliškio viešoji biblioteka, kultūros namai ir krašto muziejus. Šiek tiek į rytus nuo santakos yra ir sporto rūmai.","Pasvalio centre, prie upių santakos, yra Gedimino Didžiojo aikštė, Pasvalio Vincento Sladkevičiaus viešoji biblioteka, kultūros centras ir marijampolės muziejus. Šiek tiek į vakarus nuo santakos yra ir prekybos centras.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 615}"
