,question,correct_anwer,generated_answer,is_match,meta
670,Kādā laika periodā darbojās jaunlatvieši?,"Jaunlatvieši darbojās 19. gadsimta 50.—80. gados. Šis periods sakrīt ar pirmo latviešu tautas atmodu, kad notika ievērojama latviešu nacionālās apziņas veidošanās un attīstība.","Jaunlatviešu kustība bija aktīva 19. gadsimta 50.—80. gados, tātad šajā laikā norisinājās pirmā latviešu tautas atmoda, veicinot nacionālās apziņas stiprināšanos.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 167}"
671,Cik kilometru garumā Jūrmala stiepjas gar Rīgas līci un Lielupi?,Jūrmala stiepjas 24 kilometru garumā gar Rīgas līci un Lielupi.,"Jūrmala stiepjas apmēram 24 kilometrus gar Rīgas līci un Lielupi, nodrošinot plašu piekrastes joslu atpūtai un dabas baudīšanai.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 170}"
672,Kurā gadsimtā sāka iekārtot peldvietas un dziednīcas Jūrmalā?,Peldvietas un dziednīcas Jūrmalā sāka iekārtot 19. gadsimta pirmajā pusē.,"Jūrmalā peldvietas un dziednīcas sāka veidot 19. gadsimta pirmajā pusē, kad vietējās kopienas un viesi sāka izmantot tām pieejamos dabas resursus.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 171}"
673,Cik deputātu ir Saeimā?,"Saskaņā ar Latvijas Republikas Satversmes 5. pantu, Saeimā ir simts tautas priekšstāvju, kurus sauc arī par deputātiem.","Latvijas Republikas Satversmes 5. pants nosaka, ka Saeimā ir simts deputātu, kas ir tautas priekšstāvji.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 173}"
674,Kādi bija jaunlatviešu galvenie mērķi?,"Jaunlatvieši centās atbrīvoties no vācbaltiešu virskundzības. Lai to panāktu, viņi vēlējās izveidot savu, no vācu muižnieku un garīdznieku ietekmes brīvu kultūru, sasniegt saimniecisko neatkarību un iegūt juridisko līdztiesību.  Svarīga loma tika atvēlēta arī izglītībai, ko apliecina Krišjāņa Valdemāra dibinātā Ainažu jūras skola.","Jaunlatviešu kustības galvenie mērķi bija atbrīvoties no vācbaltiešu virskundzības, izveidojot no vācu muižnieku un garīdznieku ietekmes neatkarīgu kultūru. Viņi tiecās pēc saimnieciskās neatkarības un juridiskas līdztiesības. Īpaša nozīme tika piešķirta izglītībai, ko parāda Krišjāņa Valdemāra dibinātā Ainažu jūras skola.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 169}"
675,Kāds ir Rīgas līča vidējais dziļums?,"Rīgas līča vidējais dziļums ir 26 metri, bet dziļākā vieta sasniedz 60 metrus.","Rīgas līcī vidējais dziļums ir aptuveni 26 metri, lai gan dažās vietās tas var sasniegt līdz pat 60 metru dziļumu.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 172}"
676,Kādi dokumenti regulē Saeimas darbību?,Saeimas darbību regulē divi galvenie dokumenti: Latvijas Republikas Satversme un Saeimas kārtības rullis.,Saeimas darbību nosaka divi būtiskākie dokumenti: **Latvijas Republikas Satversme** un **Saeimas kārtības rullis**.,True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 174}"
677,Kā tiek ievēlēts Saeimas Prezidijs?,Saeimas Prezidiju ievēlē paši Saeimas deputāti savu pilnvaru laika sākumā.,"Saeimas Prezidiju, kurš darbojas visas Saeimas pilnvaru laikā, sākumā ievēlē tieši paši Saeimas deputāti.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 176}"
678,"Kādas ir prasības, lai kandidētu uz Saeimu?","Lai kandidētu Saeimas vēlēšanās, ir jābūt Latvijas pilsonim ar pilnām tiesībām, kurš vēlēšanu pirmajā dienā ir sasniedzis divdesmit viena gada vecumu.","Lai piedalītos Saeimas vēlēšanās kā kandidāts, ir nepieciešams būt Latvijas pilsonim ar pilnām pilsoniskajām tiesībām un vēlēšanu pirmajā dienā jābūt vismaz 21 gadu vecam.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 175}"
679,Kas ir Saeima?,Saeima ir Latvijas Republikas parlaments.,Latvijas Republikas parlaments tiek saukts par Saeimu.,True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 178}"
680,Kāds ir Saeimas galvenais uzdevums?,Saeimas galvenais uzdevums ir pieņemt likumus.,"Saeima galvenokārt nodarbojas ar likumu pieņemšanu, bet tai ir arī citas funkcijas, kā, piemēram, valsts budžeta apstiprināšana.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 177}"
681,Kāds ir Gaujas garums un kritums?,"Gaujas garums ir 452 kilometri, un tās kritums ir 234 metri.","Gauja ir 452 kilometrus gara upe ar kopējo kritumu, kas sastāda 234 metrus, šķērsojot gan Latviju, gan dažādas Latvijas dabas rezerves.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 181}"
682,Kurš mākslinieks veica korekcijas Latvijas ģerboņa galīgajā variantā?,Rihards Zariņš veica korekcijas Latvijas ģerboņa galīgajā variantā. Sākotnējo ģerboņa metu izstrādāja Vilhelms Krūmiņš.,"Rihards Zariņš veica izmaiņas Latvijas ģerboņa galīgajā versijā, kamēr sākotnējo skici izstrādāja Vilhelms Krūmiņš.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 182}"
683,No kurienes cēlies Gaujas nosaukums?,"Gaujas nosaukums, visticamāk, cēlies no līvu valodas vārda ""keùv"" vai ""kēū"", kas nozīmē ""bērzs"". Šo saistību pirmais izteica Augusts Bīlenšteins.  Vikingi un vēlāk vācieši upi pārdēvēja par ""Aa"", kas nozīmē ūdens vai upe. Lai atšķirtu no Lielupes, vācu valodā tika lietoti nosaukumi ""Livländische Aa"" (Vidzemes upe) vai ""Treider Aa"" (Turaidas upe).","Gaujas nosaukums visticamāk cēlies no līvu valodas vārda ""keùv"" vai ""kēū"", kas apzīmē ""bērzs"". Šo saistību pirmoreiz norādīja Augusts Bīlenšteins. Vikingi un vēlākā laika vācieši to nosauca par ""Aa"", kas nozīmē ūdeni vai upi. Lai atšķirtu no Lielupes, vācieši lietoja nosaukumus kā ""Livländische Aa"" jeb Vidzemes upe un ""Treider Aa"" jeb Turaidas upe.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 179}"
684,Kur atrodas Gaujas izteka?,"Par Gaujas izteku pastāv divi viedokļi. Viena versija apgalvo, ka Gauja iztek no Alauksta ezera, lai gan 19. gadsimtā ezera līmeņa pazemināšanas dēļ izteka kļuvusi seklāka. Otra versija uzskata, ka Gauja sākas Ežupītē vai Ārnītē Elkas kalna pakājē, taču šim apgalvojumam trūkst pierādījumu, un šīs upītes drīzāk uzskatāmas par Gaujiņas pietekām.","Ir divi uzskati par to, kur atrodas Gaujas izteka. Viens no tiem apgalvo, ka Gauja sākas no Alauksta ezera, kas 19. gadsimtā, ezera līmeņa pazemināšanas dēļ, iztekas padarīja seklākas. Otrs uzskats ir tāds, ka Gaujas sākums ir Ežupītē vai Ārnītē pie Elkas kalna pakājes, taču nav pietiekamu pierādījumu, un šīs upītes biežāk uzskata par Gaujiņas pietekām.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 180}"
685,Ko simbolizē trīs zvaigznes virs Latvijas ģerboņa vairoga?,"Trīs zvaigznes virs vairoga simbolizē trīs Latvijas vēsturiskās provinces: Kurzemi (kopā ar Zemgali), Vidzemi un Latgali.","Trīs zvaigznes virs Latvijas ģerboņa vairoga simbolizē trīs vēsturiskās provinces: Kurzemi (kurā iekļauta arī Zemgale), Vidzemi un Latgali.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 183}"
686,Kādus simbolus Latvijas ģerbonī ietver Kurzemes un Zemgales hercogistes ģerbonis?,"Kurzemes un Zemgales hercogistes ģerboni Latvijas ģerbonī pārstāv sarkans lauva sudraba laukā. Lauva simbolizē spēku, stiprumu un izturību.","Kurzemes un Zemgales hercogistes ģerbonis Latvijas ģerbonī ir attēlots ar sarkanu lauvu sudraba fonā, kas simbolizē spēku, stiprumu un izturīgumu.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 184}"
687,Kad oficiāli tika atzīta Sēlijas kultūrvēsturiskā teritorija Latvijas Republikā?,"Sēlijas kultūrvēsturiskā teritorija Latvijas Republikā oficiāli tika atzīta ar ""Latviešu vēsturisko zemju likumu"", kas stājās spēkā 2021. gada 1. jūlijā. Šis likums bija pirmais normatīvais akts, kurā oficiāli pieminēta Sēlija un definēta tās kultūrvēsturiskā teritorija.","Sēlijas kultūrvēsturiskā teritorija tika oficiāli atzīta Latvijā, kad spēkā stājās ""Latviešu vēsturisko zemju likums"" 2021. gada 1. jūlijā, un šis likums bija pirmais, kur Sēlija skaidri tika pieminēta un tās teritorija definēta.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 185}"
688,Kāds ir Sēlijas karoga vēsturiskais konteksts?,Sēlijas karogā ir zaļa un sarkana krāsa. Tas pirmo reizi tika izmantots 1. Sēlijas kongresa laikā 1999. gada 22. maijā un tika iesvētīts Sunākstes luterāņu baznīcas mācītāja Jura Saivara vadībā.,"Sēlijas karogs, kurā dominē zaļa un sarkana krāsa, savu pirmo parādīšanos piedzīvoja 1999. gada 22. maijā 1. Sēlijas kongresā. Karogs tika svinīgi iesvētīts Sunākstes luterāņu baznīcā mācītāja Jura Saivara vadībā.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 186}"
689,Kas bija pirmie Dziesmu svētku virsdiriģenti?,Pirmie Dziesmu svētku virsdiriģenti bija Jānis Bētiņš un Indriķis Zīle.,"Jānis Bētiņš un Indriķis Zīle bija pirmie virsdiriģenti Dziesmu svētkos, tomēr arī Jānis Cimze un Andrejs Jurjāns piedalījās svētku organizēšanā.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 190}"
690,Kurā gadā un kur notika pirmie Vispārīgie latviešu Dziedāšanas svētki?,"Pirmie Vispārīgie latviešu Dziedāšanas svētki notika 1873. gadā Rīgā, no 26. līdz 29. jūnijam (pēc jaunā stila: 8. jūlijam).","1873. gadā Rīgā, no 26. līdz 29. jūnijam (saskaņā ar jauno stilu: līdz 8. jūlijam), notika pirmie Vispārīgie latviešu Dziedāšanas svētki.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 188}"
691,"Kurā gadā rokgrupa ""Līvi"" oficiāli ieguva savu nosaukumu?","Rokgrupa ""Līvi"" savu oficiālo nosaukumu ieguva 1974. gada vasaras beigās. Sākotnēji tā bija pazīstama kā ""Jura Pavītola grupa"", jo Juris Pavītols bija tās dibinātājs 1971. gadā.","Rokgrupa ""Līvi"" oficiāli tika pārdēvēta par ""Līvi"" 1974. gada vasaras beigās, kad savulaik bija zināma kā ""Jura Pavītola grupa"", pēc dibinātāja Jura Pavītola, kas grupu izveidoja 1971. gadā.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 191}"
692,"No kurienes cēlies nosaukums ""Sēlija""?","Nosaukums ""Sēlija"" cēlies no līvu vārda ""sälli"", kas nozīmē ""augšējie (ļaudis)"". Ar šādu nosaukumu sēļi bija pazīstami līviem un vācu ieceļotājiem. Pastāv uzskats, ka paši sēļi sevi dēvēja par ""augštiešiem"", no kā radies Sēlijas otrs nosaukums ""Augšzeme"".","Nosaukums ""Sēlija"" izveidots no līvu vārda ""sälli"", kas tulkojumā nozīmē ""augšējie (ļaudis)"". Ar šo nosaukumu sēļi tika identificēti gan līviem, gan vācu ieceļotājiem. Ir uzskats arī, ka paši sēļi lietoja nosaukumu ""augštieši"", no kura radies arī Sēlijas alternatīvais nosaukums ""Augšzeme"".",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 187}"
693,"Kāpēc ""Līvi"" pārtrauca savu darbību 2010. gadā?","Grupa ""Līvi"" pārtrauca savu darbību 2010. gadā pēc grupas līdera un ilggadējā dalībnieka Jāņa Groduma nāves 15. jūnijā. Ainars Virga, vēl viens ilggadējs grupas dalībnieks, paziņoja par grupas darbības izbeigšanu.","2010. gadā grupa ""Līvi"" pārtrauca savu darbību pēc tam, kad 15. jūnijā nomira tās līderis Jānis Grodums. Pēc viņa nāves Ainars Virga, kurš arī bija ilggadējs grupas dalībnieks, paziņoja par grupas darbības beigām.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 192}"
694,"Kurš ir rokoperas ""Lāčplēsis"" libreta autors?","Rokoperas ""Lāčplēsis"" libreta autore ir Māra Zālīte.","Rokoperas ""Lāčplēsis"" libreta autore ir Māra Zālīte, līdzās kurai komponists Zigmars Liepiņš rada mūziku.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 194}"
695,"Cik kori un dziedātāji piedalījās pirmajos Dziesmu svētkos, un kāds bija dalībnieku sadalījums pa novadiem?","Pirmajos Dziesmu svētkos piedalījās 46 kori ar 1003 dziedātājiem. No Vidzemes ieradās 34 kori ar 699 dziedātājiem, bet no Kurzemes un Zemgales — 12 kori ar 320 dziedātājiem un orķestrantiem. Kopējais dalībnieku skaits bija 1019, ieskaitot 1003 dziedātājus un 16 orķestrus.","Pirmajos Dziesmu svētkos piedalījās 46 kori, kuros dziedāja 1003 dalībnieki. No Vidzemes piedalījās 34 kori ar 699 dziedātājiem. Savukārt no Kurzemes un Zemgales bijuši 12 kori ar 320 dziedātājiem un orķestrantiem. Kopumā Dziesmu svētku dalībnieku skaits sasniedza 1019, kurā bija arī 16 orķestri.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 189}"
696,"Kas notika ar grupu ""Līvi"" pēc Jāņa Groduma nāves?","Pēc Jāņa Groduma nāves 2010. gadā grupa ""Līvi"" pārtrauca savu darbību.  Ainars Virga paziņoja par grupas darbības izbeigšanu, un tika izdota dziesmu izlase ""Nezāles neiznīkst"". Tomēr grupa atjaunoja savu darbību 2017. gadā, un izdeva koncertalbumu ""Bez štepseļiem"".","Pēc Jāņa Groduma aiziešanas mūžībā 2010. gadā, grupa ""Līvi"" pārtrauca darbību. Ainars Virga paziņoja par grupas darbības izbeigšanu un izdeva dziesmu izlasi ""Nezāles neiznīkst"". 2017. gadā ""Līvi"" atjaunoja savu darbību un izdeva koncertalbumu ""Bez štepseļiem"".",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 193}"
697,"Cik skatītāju apmeklēja katru no sākotnējām ""Lāčplēša"" izrādēm?","Katra no 43 sākotnējām ""Lāčplēša"" izrādēm pulcēja 4000 skatītāju.","Katru no sākotnējām ""Lāčplēša"" izrādēm, no kurām bija kopā 43, apmeklēja 4000 skatītāju.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 196}"
698,Kurā skolā Aleksandrs Čaks ieguva vidējo izglītību?,"Aleksandrs Čaks vidējo izglītību ieguva Rīgas 2. valsts vidusskolā, kuru pabeidza 1924. gadā.","Aleksandrs Čaks savu vidējo izglītību pabeidza Rīgas 2. valsts vidusskolā, beidzot to 1924. gadā.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 197}"
699,Kādu literāru žurnālu Aleksandrs Čaks nodibināja?,"Aleksandrs Čaks 1928. gadā nodibināja dzejas žurnālu ""Jauno Lira"".","1928. gadā Aleksandrs Čaks nodibināja dzejas žurnālu ar nosaukumu ""Jauno Lira"", veicinot literatūras attīstību Latvijā.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 198}"
700,"Kad notika rokoperas ""Lāčplēsis"" pirmizrāde?","Rokoperas ""Lāčplēsis"" pirmizrāde notika 1988. gada 23. augustā.","Rokopera ""Lāčplēsis"" tika pirmo reizi izrādīta 1988. gada 23. augustā, kurā gadā notika arī citi nozīmīgi notikumi Latvijā.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 195}"
701,"Kāpēc Aleksandrs Čaks uz laiku tika izslēgts no studentu vienotnes ""Zelmenis""?","Aleksandrs Čaks un vēl daži biedri uz trīs mēnešiem tika izslēgti no studentu vienotnes ""Zelmenis"" par svinīgā solījuma pārkāpšanu, proti, dažādu ākstību rakstīšanu ierosinājumu grāmatā.","Aleksandrs Čaks tika uz laiku izslēgts no studentu vienotnes ""Zelmenis"" kopā ar dažiem citiem biedriem. Iemesls bija svinīgā solījuma pārkāpšana, jo viņi ierosinājumu grāmatā pierakstīja dažādas ākstības, un tas noveda pie trīs mēnešu izslēgšanas.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 199}"
702,Kad Rēzekne pirmo reizi minēta rakstos?,"Rēzekne pirmo reizi rakstos minēta 1285. gadā ar nosaukumu ""Rossitten"", kad Livonijas ordeņa mestrs Vilhelms Šurborgs Rēzeknes pilskalnā uzcēla ordeņa cietoksni.","Rēzekne rakstos pirmo reizi parādās 1285. gadā ar nosaukumu ""Rossitten"", kad Livonijas ordeņa mestrs Vilhelms Šurborgs uz pilskalna uzcēla cietoksni.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 203}"
703,Kāda ir Rēzeknes nozīme Latvijā?,"Rēzekne ir viena no desmit Latvijas valstspilsētām.  Tās izdevīgais ģeogrāfiskais stāvoklis un loma rūpniecībā, kultūrā un izglītībā nosaka Rēzeknes reģionālo un valstisko nozīmību. To mēdz dēvēt arī par ""Latgales sirdi"".","Rēzekni uzskata par ""Latgales sirdi"" tās svarīgās pozīcijas dēļ. Tā ir viena no desmit Latvijas valstspilsētām un izceļas ar nozīmi rūpniecībā, kultūras un izglītības jomā. Rēzeknes stratēģiskais ģeogrāfiskais izvietojums papildina tās reģionālo un nacionālo nozīmi.",True,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""lav_match_answers"", ""type_gen"": ""ents"", ""original_data_idx"": 201}"
